Tile	Number	RA	Dec	petro_radius	kron_radius	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err	rSDSS_FLAGS	gSDSS_FLAGS	iSDSS_FLAGS	zSDSS_FLAGS	uJAVA_FLAGS	J0378_FLAGS	J0395_FLAGS	J0410_FLAGS	J0430_FLAGS	J0515_FLAGS	J0660_FLAGS	J0861_FLAGS	rSDSS_MASK_FLAGS	gSDSS_MASK_FLAGS	iSDSS_MASK_FLAGS	zSDSS_MASK_FLAGS	uJAVA_MASK_FLAGS	J0378_MASK_FLAGS	J0395_MASK_FLAGS	J0410_MASK_FLAGS	J0430_MASK_FLAGS	J0515_MASK_FLAGS	J0660_MASK_FLAGS	J0861_MASK_FLAGS	P(PN)	P(SySt)	P(all else)
62329	28	106.180778778	21.3617466375	7.25999928	5.08763075	17.529	15.541	18.188	15.362	17.744	16.345	16.131	16.716	17.109	17.036	15.455	17.799	17.464	15.202	18.008	15.34	17.758	16.306	16.097	16.697	17.068	16.981	15.419	17.259	17.981	17.234	19.039	17.105	18.33	17.836	18.059	17.371	17.432	17.368	17.176	18.345	0.05	0.011	0.11	0.02	0.123	0.04	0.035	0.045	0.061	0.057	0.016	0.212	0.07	0.01	0.14	0.028	0.177	0.051	0.044	0.061	0.083	0.077	0.02	0.192	0.036	0.025	0.104	0.044	0.107	0.077	0.095	0.047	0.045	0.042	0.037	0.155	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5904751116313837	0.023406465517538395	0.386118422851078
70337	19872	149.28118923	68.5983254124	10.5600004	7.62229633	18.558	18.07	18.368	18.467	19.806	18.35	18.955	18.632	19.276	18.281	17.008	17.672	18.611	17.882	18.447	18.211	22.879	18.48	18.384	18.773	21.222	18.121	17.08	17.422	19.631	19.482	20.294	20.325	20.064	19.875	19.968	20.23	20.03	20.353	18.117	20.212	0.148	0.116	0.158	0.451	0.829	0.33	0.555	0.245	0.436	0.188	0.081	0.196	0.231	0.141	0.257	0.52	19.509	0.525	0.458	0.396	3.724	0.233	0.124	0.226	0.05	0.06	0.109	0.321	0.156	0.192	0.207	0.15	0.123	0.173	0.035	0.269	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.6916369119107274	0.009166200320520918	0.2991968877687517
62329	12859	104.99942365	21.7852403378	6.59999943	5.6733613	17.301	16.405	18.951	16.025	19.275	18.101	16.998	17.861	19.437	18.597	16.619	18.553	17.26	16.283	18.776	15.916	19.348	18.167	16.884	17.768	19.508	18.627	16.57	18.729	17.397	16.747	19.573	16.394	20.116	18.325	17.265	18.174	19.143	18.763	16.751	19.165	0.031	0.016	0.153	0.026	0.33	0.127	0.053	0.088	0.353	0.163	0.031	0.31	0.035	0.016	0.155	0.027	0.412	0.155	0.054	0.093	0.438	0.195	0.033	0.427	0.023	0.018	0.147	0.023	0.437	0.102	0.049	0.076	0.166	0.119	0.025	0.325	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5342013090204093	0.037210461519453605	0.428588229460137
71594	12159	5.12867824831	2.36171161729	7.25999928	6.1305666	11.539	9.789	13.058	9.46	10.824	10.584	10.451	9.864	9.806	9.446	9.351	9.27	11.527	9.788	12.987	9.456	10.823	10.584	10.45	9.863	9.805	9.445	9.349	9.267	14.466	13.985	15.619	12.433	15.077	15.093	14.827	14.103	14.331	13.755	13.512	13.323	0.001	0.0	0.004	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.001	0.0	0.004	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.004	0.003	0.006	0.002	0.009	0.01	0.009	0.005	0.006	0.004	0.003	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.42021564501094677	0.161294644156773	0.4184897108322802
71594	12343	5.12744636619	2.36335010079	3.96000004	3.89899421	11.995	10.395	13.024	10.036	11.441	11.214	11.076	10.48	10.439	10.063	9.958	9.874	11.992	10.393	13.014	10.034	11.44	11.213	11.074	10.478	10.438	10.062	9.956	9.872	13.008	12.926	14.193	12.755	14.248	14.169	13.975	13.292	13.574	12.865	12.717	12.548	0.001	0.0	0.002	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.001	0.0	0.002	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.002	0.002	0.003	0.002	0.007	0.007	0.006	0.004	0.005	0.003	0.003	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.7096794557366468	0.06377485259672004	0.22654569166663313
64663	11370	274.022078106	36.9206569187	3.5	3.5	12.204	12.064	12.98	11.293	13.849	13.655	13.399	12.663	12.506	11.764	11.284	11.238	12.204	12.064	12.98	11.293	13.849	13.655	13.399	12.663	12.506	11.764	11.284	11.238	12.99	12.46	13.278	11.816	14.198	14.022	13.753	12.993	12.85	12.101	11.682	11.657	0.001	0.001	0.002	0.001	0.005	0.005	0.004	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.005	0.005	0.004	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.002	0.001	0.005	0.005	0.004	0.002	0.002	0.002	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.5787536996440805	0.1833464101312026	0.23789989022471686
74144	9166	33.9113012767	29.4985886737	10.5600004	7.27194214	10.266	9.688	9.882	9.552	10.063	9.877	9.857	9.503	9.46	9.166	9.125	9.047	9.921	9.388	9.489	9.229	9.928	9.71	9.72	9.308	9.282	8.977	8.849	8.814	10.669	9.829	10.189	9.808	10.002	9.802	9.796	9.411	9.376	9.157	9.22	9.179	0.001	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.5333517205029744	0.07905890221797275	0.387589377279053
74144	14632	34.1232564899	29.7681669792	3.5	3.5	12.513	11.684	12.749	11.208	13.214	13.063	12.781	12.136	11.992	11.457	11.115	11.086	12.513	11.684	12.749	11.208	13.214	13.063	12.781	12.136	11.992	11.457	11.115	11.086	13.543	12.12	13.244	11.805	13.594	13.475	13.146	12.524	12.351	11.828	11.551	11.551	0.002	0.001	0.002	0.001	0.004	0.004	0.003	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.002	0.001	0.004	0.004	0.003	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.002	0.001	0.004	0.003	0.003	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.6999493835768659	0.08298488537136846	0.21706573105176571
71631	5763	8.96715671322	1.6250765757	4.61999989	6.92738056	12.93	9.737	10.439	9.843	10.401	9.893	9.686	9.441	9.405	9.391	9.538	9.58	13.237	11.1	13.442	10.966	12.78	12.503	12.274	11.789	11.694	11.585	11.352	11.449	14.332	13.094	15.607	12.244	14.724	14.378	14.14	13.64	13.549	13.441	13.542	13.535	0.002	0.0	0.001	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.001	0.002	0.001	0.003	0.001	0.003	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.004	0.002	0.009	0.002	0.01	0.008	0.007	0.005	0.004	0.004	0.003	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.6809637597091617	0.04809402383986275	0.27094221645097566
66244	931	167.507684186	40.9164856265	3.5	3.5	13.985	12.339	15.118	16.199	15.841	13.538	13.365	15.782	16.324	15.798	11.944	15.218	13.985	12.339	15.118	16.199	15.841	13.538	13.365	15.782	16.324	15.798	11.944	15.218	14.39	14.568	15.986	21.522	16.213	15.216	15.371	16.598	18.086	17.048	13.953	16.642	0.004	0.002	0.012	0.036	0.029	0.006	0.006	0.023	0.037	0.024	0.002	0.028	0.004	0.002	0.012	0.036	0.029	0.006	0.006	0.023	0.037	0.024	0.002	0.028	0.004	0.006	0.011	0.227	0.022	0.014	0.016	0.025	0.064	0.032	0.006	0.037	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9995604683086907	4.946192011409338e-07	0.0004390370721080947
66244	6838	168.867420511	42.2123402827	3.5	3.5	11.223	10.266	11.41	10.07	11.066	10.705	10.607	10.232	10.176	10.035	9.918	9.976	11.223	10.266	11.41	10.07	11.066	10.705	10.607	10.232	10.176	10.035	9.918	9.976	11.728	10.552	12.234	10.471	11.246	11.008	10.819	10.434	10.378	10.245	10.189	10.228	0.001	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.001	0.001	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.001	0.001	0.0	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	0.8406038238793856	0.01648719553120953	0.1429089805894049
66244	10498	167.499130789	42.2314925588	6.59999943	4.05424166	17.815	18.664	19.511	21.976	21.194	20.587	19.613	19.696	19.202	18.859	17.655	17.954	17.741	18.504	18.781	20.14	19.665	21.502	19.304	19.005	19.034	18.464	17.536	17.669	17.906	18.787	19.968	22.762	20.543	20.532	19.593	19.521	19.59	19.197	17.852	18.087	0.04	0.073	0.2	99.0	1.532	0.948	0.384	0.351	0.226	0.166	0.061	0.153	0.055	0.094	0.189	0.34	0.61	3.334	0.449	0.295	0.311	0.185	0.08	0.19	0.033	0.063	0.185	99.0	0.593	0.636	0.276	0.215	0.231	0.163	0.056	0.122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9969639139222408	4.580710728203131e-05	0.0029902789704772483
67646	12452	244.09796422	47.0340736834	6.59999943	4.94120884	16.912	16.556	17.682	17.601	16.895	16.686	17.052	17.394	17.166	17.555	15.186	17.393	16.834	16.517	17.64	17.619	16.811	16.58	17.009	17.324	17.222	17.459	15.147	17.173	17.428	17.046	18.078	18.166	17.371	17.23	17.421	17.637	17.457	17.931	15.809	18.185	0.023	0.019	0.074	0.137	0.061	0.052	0.075	0.078	0.063	0.084	0.01	0.135	0.029	0.024	0.097	0.191	0.074	0.063	0.097	0.097	0.087	0.102	0.013	0.149	0.013	0.012	0.032	0.059	0.035	0.029	0.033	0.032	0.03	0.04	0.009	0.078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848948215239619	0.0031307344785377455	0.14792105028184319
70362	24668	157.316415248	68.4780798307	10.5600004	6.6036315	18.755	18.452	19.967	19.046	18.255	18.125	18.144	18.29	18.475	18.763	16.871	19.279	18.684	18.245	20.003	17.898	17.845	18.219	17.988	18.01	18.411	18.113	16.774	18.916	19.321	19.291	20.035	20.448	19.379	18.919	19.421	19.502	19.314	19.571	17.832	20.599	0.135	0.093	0.553	0.577	0.233	0.208	0.215	0.185	0.207	0.282	0.051	0.848	0.217	0.128	1.007	0.341	0.258	0.363	0.304	0.235	0.323	0.254	0.078	1.013	0.045	0.044	0.105	0.389	0.139	0.096	0.146	0.118	0.094	0.124	0.029	0.548	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.7406404426331461	0.003656752255808718	0.25570280511104526
70362	24723	157.319073392	68.4769703177	10.5600004	7.96884155	18.845	18.949	19.6	99.0	18.17	18.532	18.559	18.767	19.355	18.742	17.69	19.437	18.698	19.202	19.95	99.0	17.877	18.756	18.348	19.103	20.158	18.584	17.954	18.694	19.659	19.604	20.215	20.289	19.439	19.365	19.448	19.429	19.877	19.676	18.372	20.342	0.176	0.174	0.478	99.0	0.254	0.357	0.373	0.341	0.553	0.328	0.128	1.171	0.211	0.297	0.92	99.0	0.257	0.576	0.41	0.62	1.555	0.378	0.222	0.797	0.06	0.056	0.124	0.337	0.147	0.139	0.148	0.11	0.152	0.135	0.044	0.433	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.5001519824175539	0.010125508969444637	0.48972250861300143
70362	24746	157.337720658	68.4771055461	10.5600004	6.21257401	17.753	17.57	18.051	18.642	17.876	17.704	17.671	18.044	18.297	18.041	16.065	18.565	17.783	17.509	17.875	99.0	17.997	17.217	17.61	18.433	19.739	17.94	16.044	18.311	18.703	18.563	19.316	19.364	18.711	18.714	18.798	18.917	18.883	18.908	17.156	19.41	0.06	0.046	0.106	0.444	0.182	0.156	0.155	0.164	0.196	0.161	0.027	0.489	0.114	0.077	0.172	99.0	0.35	0.17	0.255	0.412	1.305	0.257	0.048	0.693	0.027	0.025	0.055	0.145	0.079	0.081	0.086	0.072	0.066	0.07	0.019	0.185	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0.7298826315285154	0.006762127455342623	0.263355241016142
70362	24916	157.183847409	68.4739821886	8.57999992	4.03061247	14.729	14.667	15.127	15.019	15.075	14.973	14.989	14.973	15.024	15.249	13.519	15.183	14.928	14.831	16.017	15.728	15.29	15.46	15.275	15.256	15.516	16.219	13.786	16.939	16.678	16.434	17.031	17.124	16.666	16.56	16.638	16.645	16.603	16.882	15.57	17.174	0.007	0.006	0.014	0.028	0.024	0.022	0.023	0.017	0.018	0.023	0.005	0.038	0.024	0.018	0.099	0.157	0.068	0.077	0.073	0.056	0.069	0.136	0.017	0.518	0.007	0.007	0.009	0.02	0.019	0.018	0.019	0.015	0.014	0.017	0.008	0.027	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.6000396578295002	0.016464609015046178	0.38349573315545366
70362	26608	156.908154159	68.3895172742	10.5600004	7.82551956	18.01	18.105	18.472	20.488	17.349	17.62	18.366	20.44	18.128	18.65	16.596	17.778	17.832	18.031	18.016	99.0	17.055	17.982	18.062	99.0	18.089	18.935	16.614	17.464	19.352	19.102	20.003	19.998	19.077	18.954	19.416	19.796	19.334	19.758	17.67	20.281	0.117	0.112	0.246	3.717	0.164	0.21	0.434	2.222	0.25	0.42	0.066	0.357	0.142	0.148	0.236	99.0	0.17	0.397	0.452	99.0	0.335	0.753	0.095	0.373	0.046	0.037	0.102	0.257	0.106	0.098	0.144	0.153	0.096	0.144	0.025	0.407	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0.7284821490125855	0.004348106434109202	0.26716974455330517
67798	14887	232.810931462	48.8445356961	3.96000004	3.6464355	12.826	10.196	12.657	12.155	11.751	11.627	11.369	10.593	10.433	9.83	9.532	10.3	12.814	10.195	12.646	12.142	11.748	11.625	11.367	10.592	10.432	9.829	9.532	10.298	14.751	14.645	14.781	14.564	16.567	16.475	16.262	15.373	15.244	14.46	13.885	13.785	0.002	0.0	0.003	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.0	0.001	0.003	0.0	0.003	0.004	0.002	0.002	0.002	0.001	0.001	0.001	0.0	0.001	0.004	0.004	0.004	0.004	0.02	0.019	0.017	0.009	0.008	0.005	0.003	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.4508265407832624	0.26114930876529135	0.28802415045144625
67798	15104	232.486283578	48.6944801237	3.5	3.5	12.411	10.673	12.787	11.449	13.228	13.094	12.73	11.746	11.391	10.342	9.802	9.581	12.411	10.673	12.787	11.449	13.228	13.094	12.73	11.746	11.391	10.342	9.802	9.581	13.377	14.188	15.072	13.66	16.643	16.643	16.337	15.271	15.101	14.005	13.218	13.084	0.002	0.001	0.002	0.002	0.006	0.006	0.004	0.002	0.001	0.001	0.0	0.001	0.002	0.001	0.002	0.002	0.006	0.006	0.004	0.002	0.001	0.001	0.0	0.001	0.002	0.003	0.005	0.004	0.021	0.022	0.018	0.009	0.008	0.004	0.003	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.7479435391781374	0.1470249426330299	0.10503151818883279
67798	16491	232.48715683	48.6953820772	5.27999973	3.58110809	12.298	9.963	13.856	11.225	12.532	12.376	12.012	11.036	10.675	9.629	9.103	8.895	12.3	9.964	13.849	11.223	12.534	12.377	12.011	11.036	10.675	9.629	9.103	8.894	14.586	13.972	15.395	14.008	16.6	16.416	16.176	15.081	14.984	13.792	12.997	12.897	0.001	0.0	0.003	0.001	0.002	0.002	0.002	0.001	0.001	0.0	0.0	0.0	0.002	0.0	0.004	0.001	0.003	0.003	0.002	0.001	0.001	0.0	0.0	0.0	0.004	0.003	0.006	0.004	0.023	0.021	0.019	0.009	0.008	0.004	0.003	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.9186459321729212	0.03394354246822927	0.04741052535884946
70431	6222	108.814834023	69.0202918712	7.91999912	6.31458092	18.538	17.337	19.279	17.732	99.0	19.856	18.607	19.191	18.642	17.747	17.804	18.44	18.526	17.273	19.782	17.56	99.0	19.181	18.265	19.388	18.39	17.606	17.678	18.352	19.233	17.973	19.825	18.346	20.787	20.159	19.484	20.38	19.579	18.374	18.363	19.223	0.091	0.036	0.205	0.105	99.0	0.787	0.244	0.337	0.198	0.09	0.085	0.234	0.109	0.04	0.397	0.108	99.0	0.507	0.213	0.49	0.187	0.094	0.091	0.261	0.081	0.035	0.145	0.085	0.838	0.488	0.258	0.456	0.223	0.082	0.07	0.219	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5279803774040072	0.06834652942230342	0.40367309317368943
70431	16559	111.574461781	69.4874188907	3.5	7.62371588	11.143	11.362	10.544	10.776	10.22	9.902	9.61	9.351	10.344	10.98	10.719	10.807	12.239	11.542	12.255	11.146	12.517	12.165	11.961	11.542	11.578	11.3	11.056	11.179	12.804	11.904	12.781	11.61	12.895	12.618	12.601	12.035	11.95	11.643	11.507	11.559	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.5439773572728465	0.09999125049028314	0.3560313922368703
70431	16825	112.179163033	69.1893505811	3.5	5.85174465	13.01	12.767	13.061	12.973	13.204	13.256	13.278	13.147	13.183	13.158	11.649	12.932	13.421	13.121	13.68	13.584	13.744	13.661	13.726	13.755	13.674	13.849	11.788	13.638	14.89	14.476	15.771	15.787	15.346	15.258	15.309	15.582	15.229	15.926	12.998	15.941	0.013	0.011	0.02	0.04	0.025	0.028	0.033	0.021	0.018	0.025	0.008	0.036	0.008	0.007	0.014	0.028	0.02	0.02	0.023	0.018	0.014	0.022	0.004	0.03	0.002	0.002	0.004	0.007	0.008	0.008	0.008	0.008	0.006	0.009	0.002	0.011	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.9676971482843323	0.0009395516691234207	0.031363300046544224
70431	22367	111.677332677	70.0101602498	3.5	3.5	11.702	11.349	13.532	10.406	13.342	13.217	12.887	12.044	11.802	11.016	10.474	12.977	11.702	11.349	13.532	10.406	13.342	13.217	12.887	12.044	11.802	11.016	10.474	12.977	14.001	14.086	15.178	13.051	16.702	16.333	15.72	15.259	15.382	14.253	13.252	14.803	0.001	0.001	0.003	0.001	0.005	0.005	0.004	0.002	0.001	0.001	0.001	0.005	0.001	0.001	0.003	0.001	0.005	0.005	0.004	0.002	0.001	0.001	0.001	0.005	0.003	0.002	0.004	0.002	0.018	0.015	0.011	0.007	0.007	0.004	0.002	0.006	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.5165609495871307	0.23717177102303624	0.24626727938983292
73468	22603	338.177583428	14.9463458322	5.93999958	3.64141655	13.227	9.832	14.139	10.027	10.587	10.315	10.269	9.833	9.783	9.495	9.42	9.378	13.221	9.832	14.066	10.026	10.586	10.315	10.269	9.833	9.783	9.495	9.419	9.377	15.042	14.305	15.283	14.2	15.355	15.086	15.124	14.569	14.43	14.078	13.927	13.884	0.002	0.0	0.003	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.003	0.0	0.005	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.004	0.004	0.004	0.004	0.01	0.009	0.01	0.006	0.006	0.005	0.004	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.5404572539884608	0.07732091117117985	0.3822218348403594
62804	29734	131.467906429	31.123705762	3.5	9.6779604	10.796	11.102	11.636	9.783	13.431	13.281	12.939	11.959	11.624	10.743	9.666	10.04	12.607	12.889	13.657	12.411	15.72	15.381	15.055	14.236	14.029	12.74	11.222	10.424	14.125	14.104	14.846	13.595	16.966	16.625	16.237	15.455	15.238	13.912	12.366	11.485	0.0	0.0	0.001	0.001	0.005	0.004	0.003	0.001	0.001	0.001	0.0	0.001	0.001	0.001	0.002	0.002	0.014	0.01	0.008	0.003	0.003	0.001	0.001	0.001	0.002	0.001	0.003	0.003	0.013	0.011	0.009	0.004	0.004	0.002	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.7047554245539464	0.20633807320346476	0.0889065022425889
74204	58110	333.02611859	31.8168782759	6.59999943	4.90544939	17.353	15.64	18.046	14.487	17.202	16.542	16.442	16.159	16.832	15.13	14.643	17.569	17.231	15.608	17.694	14.467	17.229	16.477	16.541	16.121	16.597	15.085	14.632	17.415	17.868	16.512	18.993	15.829	18.006	17.829	17.67	16.952	17.141	16.313	16.01	18.371	0.033	0.01	0.182	0.004	0.097	0.054	0.051	0.038	0.067	0.018	0.01	0.078	0.039	0.011	0.177	0.005	0.131	0.066	0.072	0.047	0.071	0.021	0.012	0.095	0.026	0.018	0.183	0.008	0.105	0.092	0.084	0.049	0.047	0.034	0.024	0.066	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.8424320930389002	0.010659727787416367	0.14690817917368332
70715	18545	265.129232953	72.3393937856	4.61999989	3.5	12.079	10.355	14.756	10.318	12.381	12.223	11.875	11.014	10.711	9.938	9.488	9.264	12.078	10.355	14.7	10.316	12.38	12.222	11.874	11.014	10.711	9.938	9.488	9.263	14.703	14.859	16.942	14.724	17.196	16.801	16.684	15.79	15.567	14.665	13.881	13.57	0.001	0.0	0.004	0.001	0.002	0.002	0.002	0.001	0.001	0.0	0.0	0.001	0.001	0.0	0.005	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.0	0.001	0.004	0.004	0.011	0.006	0.028	0.022	0.021	0.009	0.009	0.005	0.003	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.9530097721377123	0.012048228338640547	0.034941999523647
70715	19711	265.128216361	72.3409082725	3.5	3.5	12.306	11.052	13.09	10.836	13.08	12.928	12.586	11.726	11.425	10.644	10.178	9.943	12.306	11.052	13.09	10.836	13.08	12.928	12.586	11.726	11.425	10.644	10.178	9.943	12.867	13.027	15.133	12.394	15.323	15.054	14.897	13.955	13.684	12.782	12.096	12.029	0.001	0.001	0.002	0.001	0.005	0.004	0.003	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.005	0.004	0.003	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.003	0.002	0.011	0.01	0.01	0.004	0.004	0.003	0.002	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.9430634565737802	0.01985173676800177	0.037084806658218
73726	29711	348.052539261	23.0729856877	10.5600004	8.2335577	17.418	15.176	18.385	16.223	17.791	17.434	17.291	16.234	16.078	14.952	14.027	17.65	17.131	15.032	18.156	16.058	17.48	17.255	17.092	16.07	15.999	14.827	13.904	17.515	18.505	18.143	19.028	17.758	20.006	20.0	22.889	18.789	18.955	18.001	17.11	18.767	0.029	0.007	0.136	0.012	0.095	0.086	0.08	0.031	0.025	0.012	0.006	0.05	0.03	0.007	0.145	0.013	0.087	0.086	0.079	0.031	0.027	0.012	0.006	0.059	0.04	0.043	0.108	0.026	0.399	0.523	7.341	0.17	0.166	0.084	0.04	0.067	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.8744357388697592	0.05249363359161303	0.07307062753862774
73726	29766	348.052285116	23.0729779294	3.5	4.179317	16.696	15.135	16.953	15.83	17.699	17.552	17.141	16.27	16.119	14.929	14.008	16.876	16.782	15.208	17.02	15.905	17.767	17.594	17.134	16.37	16.132	14.993	14.075	16.955	17.211	16.709	17.816	16.223	19.156	19.11	18.484	17.737	17.384	16.474	15.571	17.615	0.026	0.008	0.07	0.013	0.131	0.124	0.088	0.039	0.035	0.014	0.007	0.043	0.023	0.008	0.063	0.012	0.121	0.109	0.075	0.038	0.032	0.014	0.007	0.038	0.018	0.019	0.063	0.008	0.215	0.215	0.133	0.073	0.059	0.034	0.018	0.032	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.7867785142370849	0.06758234669153487	0.14563913907138024
