Tile	Number	RA	Dec	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err	rSDSS_FLAGS	gSDSS_FLAGS	iSDSS_FLAGS	zSDSS_FLAGS	uJAVA_FLAGS	J0378_FLAGS	J0395_FLAGS	J0410_FLAGS	J0430_FLAGS	J0515_FLAGS	J0660_FLAGS	J0861_FLAGS	rSDSS_MASK_FLAGS	gSDSS_MASK_FLAGS	iSDSS_MASK_FLAGS	zSDSS_MASK_FLAGS	uJAVA_MASK_FLAGS	J0378_MASK_FLAGS	J0395_MASK_FLAGS	J0410_MASK_FLAGS	J0430_MASK_FLAGS	J0515_MASK_FLAGS	J0660_MASK_FLAGS	J0861_MASK_FLAGS
69815	25381	276.902658957	60.1101307136	11.449	10.082	13.513	9.423	11.726	11.531	11.253	10.583	10.367	9.713	9.454	9.28	11.452	10.082	13.524	9.423	11.725	11.532	11.252	10.583	10.367	9.714	9.454	9.28	13.322	13.531	15.017	12.606	15.397	15.062	15.007	14.222	14.016	13.325	12.985	12.701	0.001	0.0	0.002	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.002	0.002	0.004	0.002	0.01	0.008	0.008	0.005	0.004	0.003	0.002	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
69815	26630	277.772996672	60.0311841902	18.243	18.72	18.332	17.419	18.118	17.581	17.562	17.011	16.749	18.584	17.828	17.536	18.045	18.381	18.086	17.177	17.563	17.153	17.018	16.42	16.285	18.352	17.614	17.283	18.876	19.753	18.916	18.06	20.53	19.167	19.449	19.92	18.983	19.106	18.273	17.917	0.045	0.073	0.053	0.056	0.112	0.075	0.073	0.04	0.031	0.123	0.061	0.08	0.048	0.069	0.055	0.058	0.085	0.064	0.056	0.03	0.026	0.125	0.062	0.081	0.053	0.121	0.059	0.068	0.681	0.213	0.267	0.333	0.142	0.139	0.065	0.075	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1
74839	4782	0.779165135739	34.7929108294	12.484	11.834	15.049	9.143	15.337	14.86	14.609	13.321	12.695	11.204	10.158	9.091	12.442	11.826	14.458	9.132	15.355	14.86	14.613	13.315	12.69	11.196	10.149	9.081	14.383	15.575	15.477	12.259	19.329	18.73	18.876	17.111	16.65	14.936	14.01	12.701	0.001	0.0	0.005	0.0	0.011	0.008	0.006	0.002	0.001	0.001	0.0	0.0	0.001	0.0	0.004	0.0	0.013	0.008	0.007	0.002	0.001	0.001	0.0	0.0	0.003	0.003	0.005	0.001	0.148	0.09	0.1	0.02	0.014	0.005	0.003	0.002	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
74839	5495	0.778473421782	34.791948307	12.729	12.048	13.595	9.365	15.587	15.051	14.812	13.549	12.924	11.433	10.361	9.294	12.724	12.047	13.554	9.363	15.538	15.014	14.816	13.546	12.926	11.431	10.361	9.292	15.812	16.701	14.984	13.675	20.047	19.655	19.676	18.442	17.857	16.228	15.056	13.863	0.001	0.001	0.002	0.0	0.022	0.013	0.011	0.003	0.002	0.001	0.0	0.0	0.001	0.001	0.003	0.0	0.028	0.017	0.015	0.004	0.002	0.001	0.0	0.0	0.004	0.006	0.003	0.002	0.276	0.197	0.196	0.055	0.033	0.009	0.005	0.003	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
68095	16933	280.574068036	49.6728185219	12.967	11.594	11.298	11.138	12.405	12.131	12.055	11.563	11.494	11.155	11.059	10.996	12.967	11.594	11.298	11.138	12.405	12.131	12.055	11.563	11.494	11.155	11.059	10.996	16.891	16.459	16.234	15.805	17.702	17.355	17.319	16.868	16.743	16.418	16.17	16.077	0.002	0.001	0.001	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.008	0.007	0.007	0.008	0.04	0.032	0.031	0.018	0.016	0.013	0.01	0.014	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
68095	17224	280.574060467	49.6743220075	13.314	12.265	11.951	11.782	13.096	12.827	12.749	12.255	12.184	11.844	11.74	11.667	13.314	12.265	11.951	11.782	13.096	12.827	12.749	12.255	12.184	11.844	11.74	11.667	13.655	12.559	12.335	12.031	13.262	13.002	12.903	12.414	12.352	11.999	11.92	11.846	0.002	0.001	0.001	0.001	0.003	0.003	0.003	0.002	0.001	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.003	0.003	0.003	0.002	0.001	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
73511	15785	333.513981866	15.8536901314	17.55	17.912	17.521	17.527	18.993	18.566	18.477	18.028	17.861	17.675	16.93	17.307	17.483	17.892	17.519	17.404	18.636	18.608	18.782	18.064	17.874	17.696	16.901	17.225	18.43	18.629	18.457	18.343	19.096	18.879	18.803	18.737	18.605	18.504	17.797	18.4	0.046	0.068	0.053	0.123	0.413	0.289	0.273	0.144	0.123	0.1	0.049	0.126	0.054	0.082	0.067	0.138	0.367	0.372	0.446	0.184	0.153	0.125	0.059	0.146	0.03	0.041	0.034	0.071	0.134	0.115	0.11	0.084	0.075	0.066	0.035	0.094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74839	9239	0.000101861678686	34.9876296983	15.957	16.932	17.937	15.409	19.673	18.939	18.985	18.022	17.766	16.909	15.79	15.472	15.957	16.932	17.937	15.409	19.673	18.939	18.985	18.022	17.766	16.909	15.79	15.472	16.009	16.993	18.226	15.465	19.727	19.088	19.084	18.121	17.82	16.974	15.851	15.527	0.007	0.011	0.044	0.008	0.459	0.207	0.173	0.086	0.068	0.031	0.01	0.016	0.007	0.011	0.044	0.008	0.459	0.207	0.173	0.086	0.068	0.031	0.01	0.016	0.006	0.009	0.041	0.007	0.364	0.173	0.142	0.072	0.054	0.026	0.009	0.014	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1
62900	14387	144.624302745	30.8654056478	11.735	10.834	10.297	10.337	11.84	11.539	11.464	10.967	10.892	10.517	10.308	10.346	11.736	10.835	10.297	10.337	11.841	11.54	11.464	10.967	10.892	10.518	10.309	10.347	13.516	12.43	11.928	11.973	13.409	13.065	12.998	12.526	12.47	12.105	11.913	11.982	0.001	0.0	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.003	0.002	0.002	0.002	0.002	0.002	0.001	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
74839	14799	1.39963105937	35.2467279104	12.278	12.731	11.819	11.653	14.261	14.0	13.9	13.122	12.992	12.209	11.839	11.504	12.235	11.918	11.031	10.832	13.421	13.144	13.01	12.272	12.131	11.369	10.971	10.623	17.314	17.471	16.163	15.904	19.004	19.029	18.845	18.062	17.911	17.038	16.497	16.102	0.001	0.001	0.001	0.001	0.004	0.004	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.012	0.011	0.007	0.008	0.103	0.11	0.091	0.039	0.034	0.016	0.011	0.013	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
62900	15126	144.599042524	30.8429264632	19.562	20.707	19.114	18.685	21.056	20.838	22.483	20.358	20.619	20.759	19.041	19.029	19.535	20.634	19.036	18.462	23.16	21.155	22.429	20.477	20.005	20.13	19.031	18.889	19.781	20.857	19.33	18.839	21.091	20.843	21.344	20.885	20.757	20.543	19.083	18.982	0.062	0.134	0.099	0.157	0.496	0.492	2.47	0.359	0.423	0.56	0.134	0.19	0.092	0.19	0.139	0.193	5.153	0.982	3.512	0.602	0.362	0.472	0.2	0.252	0.055	0.112	0.088	0.131	0.374	0.36	0.632	0.425	0.349	0.334	0.103	0.132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62900	17161	143.726185831	30.7557786541	19.478	19.989	19.162	18.692	20.347	20.041	19.8	20.2	20.248	19.588	18.733	18.328	19.296	19.758	18.903	18.215	19.828	19.783	19.602	19.925	20.142	19.016	18.444	18.09	19.631	20.218	19.513	18.718	20.436	20.459	19.996	20.13	20.431	20.35	18.904	18.423	0.078	0.094	0.139	0.214	0.347	0.315	0.281	0.414	0.402	0.257	0.135	0.134	0.096	0.111	0.16	0.201	0.31	0.356	0.335	0.465	0.527	0.219	0.15	0.157	0.049	0.064	0.104	0.118	0.208	0.256	0.187	0.213	0.26	0.283	0.087	0.081	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
74839	18670	0.628058236536	35.3832540417	14.046	12.057	13.501	10.416	14.887	14.72	14.241	13.154	12.614	11.479	10.729	10.243	14.021	12.054	13.472	10.412	14.866	14.697	14.234	13.152	12.604	11.477	10.728	10.241	15.633	16.296	15.388	14.454	19.869	19.389	19.167	17.751	17.244	15.886	15.026	14.56	0.005	0.001	0.004	0.001	0.022	0.019	0.012	0.004	0.003	0.001	0.001	0.001	0.006	0.001	0.005	0.001	0.028	0.023	0.015	0.005	0.003	0.001	0.001	0.001	0.003	0.005	0.004	0.003	0.228	0.154	0.124	0.031	0.02	0.008	0.005	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
68095	30152	280.876839946	50.0763483881	15.161	11.856	11.313	10.951	13.409	13.27	12.981	12.197	12.054	11.344	10.971	10.75	12.72	11.692	11.032	10.758	13.327	13.162	12.9	12.11	11.961	11.264	10.856	10.649	16.696	16.629	15.725	15.391	18.476	18.203	18.052	17.345	17.172	16.458	15.878	15.636	0.004	0.001	0.001	0.001	0.003	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.003	0.003	0.001	0.001	0.001	0.001	0.001	0.007	0.007	0.006	0.006	0.068	0.056	0.05	0.024	0.021	0.013	0.008	0.01	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
62900	19708	143.76019394	30.5690618107	19.175	19.393	18.728	18.439	20.053	19.889	19.669	21.056	19.375	19.058	18.429	19.804	19.279	19.233	18.698	18.165	19.635	19.029	18.947	20.858	19.143	19.135	18.142	99.0	19.842	20.122	19.686	19.456	20.461	20.637	21.288	20.928	20.17	20.205	19.269	19.599	0.085	0.079	0.134	0.244	0.38	0.392	0.352	1.308	0.257	0.226	0.146	0.748	0.155	0.112	0.216	0.312	0.414	0.283	0.287	1.762	0.335	0.391	0.183	99.0	0.058	0.058	0.12	0.23	0.213	0.302	0.603	0.439	0.204	0.246	0.121	0.231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68095	31152	280.876950609	50.0751057942	13.029	12.351	11.625	11.375	14.008	13.843	13.574	12.793	12.642	11.943	11.515	11.3	13.029	12.351	11.625	11.375	14.008	13.843	13.574	12.793	12.642	11.943	11.515	11.3	13.404	12.588	12.046	11.687	14.158	14.014	13.735	12.945	12.805	12.094	11.697	11.502	0.002	0.001	0.001	0.001	0.007	0.006	0.005	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.007	0.006	0.005	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.004	0.004	0.003	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
62900	20623	144.144103357	31.0894511964	19.768	20.196	19.754	18.374	21.327	99.0	19.365	99.0	22.713	18.965	18.47	18.076	19.732	19.859	99.0	17.443	20.466	99.0	18.077	99.0	21.401	19.878	17.895	17.82	19.991	20.56	19.619	19.26	21.323	21.334	20.737	21.792	21.078	19.847	19.388	19.363	0.271	0.304	0.647	0.409	2.384	99.0	0.494	99.0	10.705	0.389	0.285	0.274	0.394	0.331	99.0	0.256	1.55	99.0	0.214	99.0	4.631	1.308	0.247	0.317	0.071	0.092	0.123	0.2	0.542	0.646	0.413	1.098	0.536	0.199	0.148	0.198	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
74839	21093	0.998591967141	35.8971711972	12.55	11.835	13.46	11.115	13.798	13.591	13.336	12.357	12.076	11.228	10.697	10.249	12.55	11.835	13.46	11.115	13.798	13.591	13.336	12.357	12.076	11.228	10.697	10.249	15.873	16.218	15.312	14.623	18.733	18.435	18.345	17.217	16.926	15.814	15.125	14.735	0.002	0.001	0.005	0.001	0.01	0.008	0.007	0.003	0.002	0.001	0.001	0.001	0.002	0.001	0.005	0.001	0.01	0.008	0.007	0.003	0.002	0.001	0.001	0.001	0.004	0.005	0.004	0.004	0.08	0.065	0.061	0.02	0.016	0.007	0.005	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
68095	32892	280.586424132	50.1560930974	19.541	19.805	19.34	19.396	20.379	20.246	21.06	19.96	20.115	19.886	19.036	19.282	19.541	19.805	19.34	19.396	20.379	20.246	21.06	19.96	20.115	19.886	19.036	19.282	19.6	19.792	19.28	19.465	20.053	20.244	21.209	19.979	20.097	19.919	19.004	19.29	0.054	0.067	0.062	0.128	0.328	0.302	0.629	0.187	0.203	0.17	0.073	0.156	0.054	0.067	0.062	0.128	0.328	0.302	0.629	0.187	0.203	0.17	0.073	0.156	0.068	0.079	0.071	0.165	0.296	0.362	0.872	0.229	0.24	0.211	0.085	0.19	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2
74839	21863	0.998667185591	35.8978616729	12.036	11.135	15.02	10.563	13.106	12.891	12.626	11.633	11.364	10.521	10.001	9.566	12.405	12.393	15.988	12.141	15.055	14.786	14.654	13.427	13.192	12.117	11.406	11.006	15.631	16.135	16.779	14.733	18.738	18.259	18.098	16.823	16.721	15.507	15.007	14.442	0.001	0.0	0.006	0.001	0.002	0.002	0.002	0.001	0.001	0.0	0.001	0.0	0.001	0.001	0.008	0.001	0.006	0.006	0.005	0.002	0.002	0.001	0.001	0.001	0.006	0.007	0.011	0.004	0.084	0.059	0.051	0.016	0.015	0.007	0.006	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
74839	26272	1.15004338174	35.6990746743	14.207	11.446	10.996	10.942	12.235	11.825	11.659	11.266	11.185	10.904	10.907	10.719	14.724	11.489	11.034	10.977	12.264	11.857	11.684	11.301	11.219	10.943	10.938	10.75	15.334	13.947	13.631	13.727	15.136	14.556	14.597	13.91	13.991	13.539	13.755	13.664	0.003	0.001	0.0	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.001	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.002	0.002	0.003	0.008	0.006	0.007	0.003	0.004	0.003	0.003	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
68095	40555	281.110888688	50.3152670155	13.403	12.825	12.561	11.347	15.6	15.424	15.02	13.985	13.56	12.483	11.646	11.321	13.403	12.825	12.561	11.347	15.6	15.424	15.02	13.985	13.56	12.483	11.646	11.321	13.87	12.935	12.869	11.526	15.749	15.542	15.146	14.086	13.662	12.578	11.76	11.461	0.002	0.001	0.002	0.001	0.026	0.023	0.016	0.006	0.004	0.002	0.001	0.001	0.002	0.001	0.002	0.001	0.026	0.023	0.016	0.006	0.004	0.002	0.001	0.001	0.002	0.001	0.001	0.001	0.009	0.009	0.007	0.003	0.002	0.001	0.001	0.001	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
74839	29762	359.999361605	35.9905535645	17.746	18.304	19.565	17.536	19.28	19.597	19.496	19.059	18.704	18.082	17.683	17.526	17.737	18.273	19.562	17.541	19.203	19.514	19.294	18.973	18.742	18.049	17.648	17.477	17.768	18.347	19.73	17.539	19.523	19.528	19.498	19.104	18.698	18.118	17.691	17.552	0.026	0.042	0.139	0.054	0.262	0.353	0.325	0.183	0.13	0.07	0.047	0.072	0.028	0.046	0.165	0.06	0.277	0.369	0.306	0.192	0.152	0.077	0.05	0.078	0.024	0.04	0.14	0.049	0.3	0.304	0.297	0.174	0.118	0.067	0.044	0.068	0	0	1	0	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1
73111	5936	340.663286514	9.9188983793	16.468	16.678	16.411	16.295	17.433	16.902	17.008	16.969	16.892	16.386	15.634	16.381	16.454	16.671	16.44	16.258	17.364	16.794	16.937	16.933	16.823	16.366	15.628	16.352	17.425	17.6	17.417	17.317	18.167	17.9	18.014	17.885	17.823	17.131	16.46	17.442	0.017	0.021	0.023	0.04	0.098	0.059	0.064	0.052	0.046	0.029	0.015	0.056	0.022	0.026	0.031	0.051	0.118	0.068	0.077	0.064	0.056	0.036	0.019	0.071	0.013	0.017	0.017	0.026	0.055	0.044	0.049	0.037	0.034	0.02	0.012	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67870	2	278.922904391	47.8095293734	19.03	20.147	17.073	17.299	21.281	21.487	20.876	20.383	20.112	19.774	17.642	16.763	19.079	20.186	17.657	17.389	21.332	21.632	21.032	20.357	21.262	20.028	18.124	17.408	19.112	20.677	17.142	17.336	21.306	22.131	21.055	20.798	20.485	20.518	17.76	16.799	0.105	0.295	0.024	0.124	1.976	2.528	1.494	0.709	0.531	0.375	0.061	0.054	0.089	0.247	0.032	0.108	1.667	2.32	1.379	0.555	1.219	0.38	0.075	0.078	0.076	0.319	0.02	0.086	1.351	3.085	1.168	0.696	0.5	0.494	0.049	0.041	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
70419	5806	106.82944844	68.9934237535	14.038	11.819	15.677	10.668	14.052	13.98	13.487	12.641	12.249	11.419	10.894	10.651	13.547	10.763	15.432	9.86	13.002	12.915	12.399	11.573	11.201	10.355	9.883	9.657	16.258	16.355	16.328	14.542	18.666	18.49	18.169	17.389	16.895	16.098	15.294	14.843	0.003	0.001	0.004	0.001	0.004	0.004	0.003	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.004	0.0	0.003	0.003	0.002	0.001	0.001	0.001	0.0	0.0	0.007	0.009	0.007	0.005	0.08	0.069	0.056	0.027	0.019	0.012	0.007	0.006	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
70419	6657	106.829776183	68.991976723	13.206	11.432	13.482	10.409	13.69	13.593	13.083	12.261	11.896	11.031	10.545	10.307	13.206	11.432	13.482	10.409	13.69	13.593	13.083	12.261	11.896	11.031	10.545	10.307	14.381	14.688	14.96	13.395	17.011	16.799	16.335	15.539	15.198	14.216	13.8	13.448	0.002	0.001	0.003	0.001	0.006	0.006	0.004	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.003	0.001	0.006	0.006	0.004	0.002	0.002	0.001	0.001	0.001	0.003	0.004	0.004	0.002	0.024	0.021	0.016	0.009	0.007	0.004	0.003	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
71916	6735	13.4544630215	3.7140181172	13.131	10.665	12.811	11.58	12.36	12.152	11.91	11.12	10.933	10.17	9.827	9.631	13.183	10.671	12.839	11.594	12.363	12.152	11.915	11.125	10.939	10.175	9.829	9.633	15.403	15.459	15.146	14.489	17.428	17.353	17.244	16.32	15.903	15.239	14.539	14.376	0.005	0.001	0.005	0.003	0.006	0.004	0.003	0.002	0.001	0.001	0.001	0.001	0.004	0.0	0.004	0.003	0.005	0.004	0.003	0.001	0.001	0.001	0.001	0.001	0.005	0.005	0.004	0.005	0.041	0.038	0.034	0.015	0.012	0.007	0.005	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
70419	15157	108.111235058	69.3812497578	13.17	11.056	13.376	11.163	12.146	11.939	11.83	11.208	11.131	10.619	10.454	10.317	13.155	11.054	13.354	11.159	12.143	11.937	11.829	11.208	11.131	10.618	10.453	10.315	14.525	14.458	14.695	13.897	15.781	15.457	15.451	14.846	14.72	14.116	13.981	13.761	0.002	0.001	0.003	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.003	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.003	0.003	0.003	0.003	0.012	0.01	0.01	0.006	0.006	0.004	0.004	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
71916	7656	13.3689736879	3.30261850704	12.531	12.538	12.27	11.82	10.074	9.74	9.628	9.288	9.196	9.156	9.135	9.165	12.564	12.569	12.307	11.849	10.078	9.741	9.631	9.289	9.198	9.157	9.137	9.167	15.231	15.55	14.467	14.216	16.105	15.995	15.927	15.332	14.969	14.685	14.246	14.127	0.004	0.003	0.005	0.006	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.001	0.003	0.003	0.004	0.005	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.001	0.004	0.006	0.003	0.004	0.017	0.016	0.015	0.009	0.007	0.005	0.004	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
70419	15213	108.111249436	69.3812509317	13.226	11.061	13.515	11.171	12.15	11.944	11.834	11.21	11.134	10.623	10.459	10.323	13.213	11.058	13.491	11.163	12.148	11.941	11.829	11.208	11.133	10.622	10.458	10.322	14.46	14.543	15.163	13.91	15.795	15.543	15.506	14.744	14.795	14.106	13.968	13.713	0.002	0.001	0.002	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.003	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.003	0.004	0.004	0.003	0.012	0.011	0.011	0.006	0.006	0.004	0.004	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
71916	12775	13.4526995003	3.71335375216	13.431	10.636	13.269	11.629	12.336	12.137	11.913	11.105	10.905	10.151	9.793	9.6	13.395	10.631	13.224	11.603	12.33	12.13	11.906	11.096	10.898	10.148	9.792	9.598	15.485	15.835	15.021	14.459	18.047	17.873	17.798	16.714	16.287	15.543	14.724	14.364	0.003	0.0	0.003	0.002	0.003	0.002	0.002	0.001	0.001	0.001	0.0	0.0	0.004	0.0	0.005	0.002	0.004	0.003	0.003	0.001	0.001	0.001	0.0	0.001	0.004	0.006	0.004	0.004	0.065	0.055	0.051	0.02	0.015	0.008	0.005	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
70419	21133	109.057595225	70.05850335	17.919	17.863	17.769	17.301	18.108	17.879	18.553	17.726	18.081	17.309	17.262	17.475	17.419	17.225	17.256	16.645	17.301	17.224	17.583	17.013	17.442	16.77	16.711	16.959	19.956	19.952	19.852	19.361	21.052	20.128	20.898	20.261	20.27	19.687	19.38	19.66	0.059	0.055	0.061	0.082	0.169	0.128	0.251	0.094	0.124	0.061	0.056	0.13	0.049	0.04	0.051	0.06	0.102	0.091	0.133	0.063	0.089	0.049	0.044	0.106	0.146	0.145	0.153	0.218	0.787	0.356	0.79	0.346	0.367	0.194	0.147	0.376	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3
67870	21952	278.295072426	48.5488097372	12.579	10.131	12.329	11.531	12.191	11.996	11.664	10.78	10.464	9.72	9.178	11.565	12.579	10.131	12.329	11.531	12.191	11.996	11.664	10.78	10.464	9.72	9.178	11.565	14.629	15.365	14.426	13.843	18.192	17.595	17.399	16.522	16.237	15.109	14.058	14.072	0.003	0.0	0.003	0.004	0.003	0.003	0.002	0.001	0.001	0.001	0.0	0.003	0.003	0.0	0.003	0.004	0.003	0.003	0.002	0.001	0.001	0.001	0.0	0.003	0.003	0.005	0.002	0.003	0.049	0.034	0.03	0.014	0.012	0.006	0.003	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
67870	24919	278.20496233	48.7081101883	12.498	9.952	13.448	9.228	11.683	11.467	11.213	10.471	10.24	9.558	9.154	9.105	12.486	9.95	13.43	9.228	11.679	11.465	11.214	10.469	10.237	9.557	9.154	9.105	14.569	14.903	14.939	13.939	17.179	16.443	16.335	15.688	15.516	14.687	13.942	14.04	0.002	0.0	0.003	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.002	0.0	0.006	0.001	0.002	0.002	0.002	0.001	0.001	0.0	0.0	0.0	0.004	0.004	0.003	0.003	0.026	0.018	0.017	0.01	0.009	0.006	0.004	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
67870	27057	276.899121267	49.2451339348	17.763	18.205	19.435	17.369	19.366	20.596	19.017	18.92	19.993	18.028	17.516	17.512	17.734	18.159	19.291	17.368	19.487	99.0	18.715	18.764	19.984	17.948	17.506	17.51	17.807	18.266	19.599	17.366	19.471	20.04	19.579	18.995	20.324	18.099	17.594	17.561	0.033	0.05	0.172	0.073	0.299	0.972	0.241	0.165	0.424	0.075	0.049	0.093	0.042	0.061	0.207	0.099	0.45	99.0	0.246	0.191	0.567	0.091	0.063	0.125	0.028	0.043	0.146	0.054	0.25	0.44	0.302	0.136	0.43	0.064	0.042	0.074	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
