Tile	Number	RA	Dec	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err	rSDSS_FLAGS	gSDSS_FLAGS	iSDSS_FLAGS	zSDSS_FLAGS	uJAVA_FLAGS	J0378_FLAGS	J0395_FLAGS	J0410_FLAGS	J0430_FLAGS	J0515_FLAGS	J0660_FLAGS	J0861_FLAGS	rSDSS_MASK_FLAGS	gSDSS_MASK_FLAGS	iSDSS_MASK_FLAGS	zSDSS_MASK_FLAGS	uJAVA_MASK_FLAGS	J0378_MASK_FLAGS	J0395_MASK_FLAGS	J0410_MASK_FLAGS	J0430_MASK_FLAGS	J0515_MASK_FLAGS	J0660_MASK_FLAGS	J0861_MASK_FLAGS
53655	26475	337.101702298	30.295747001	15.144	15.538	15.06	14.915	16.433	15.685	15.963	15.646	15.656	15.46	14.5	15.01	15.215	15.608	15.109	14.935	17.025	15.613	16.117	15.581	15.756	15.456	14.526	15.111	16.867	16.991	16.928	16.821	17.232	16.944	17.12	17.093	17.064	17.035	16.117	16.88	0.012	0.019	0.014	0.027	0.084	0.049	0.072	0.04	0.037	0.033	0.014	0.034	0.02	0.031	0.024	0.044	0.221	0.068	0.124	0.058	0.063	0.052	0.022	0.059	0.009	0.011	0.011	0.021	0.03	0.028	0.035	0.025	0.023	0.023	0.011	0.027	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
57207	3746	211.242699454	35.6096457037	15.562	15.792	15.463	15.4	16.639	16.18	16.256	16.092	16.041	15.727	14.915	15.404	15.514	15.759	15.41	15.334	16.55	16.106	16.223	16.007	16.022	15.648	14.873	15.364	17.356	17.537	17.215	17.151	18.426	18.062	17.97	17.78	17.717	17.51	16.922	17.195	0.01	0.012	0.012	0.023	0.062	0.041	0.043	0.033	0.029	0.023	0.011	0.03	0.013	0.016	0.015	0.03	0.079	0.052	0.057	0.042	0.039	0.029	0.014	0.039	0.011	0.014	0.011	0.021	0.06	0.046	0.042	0.032	0.029	0.026	0.016	0.029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49197	25952	233.555849671	57.285209805	15.784	16.022	15.744	15.695	16.64	16.349	16.309	16.249	16.147	15.689	15.219	15.656	15.753	15.994	15.709	15.648	16.575	16.31	16.27	16.222	16.125	15.673	15.189	15.624	16.582	16.717	16.588	16.688	17.298	16.971	17.029	16.919	16.846	16.424	16.007	16.581	0.007	0.008	0.011	0.027	0.059	0.046	0.045	0.032	0.028	0.018	0.012	0.029	0.007	0.009	0.012	0.03	0.062	0.05	0.048	0.035	0.03	0.02	0.012	0.032	0.005	0.006	0.008	0.018	0.034	0.028	0.03	0.022	0.02	0.015	0.01	0.02	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
49197	26190	233.558984413	57.284370178	16.743	16.822	16.915	16.76	17.562	17.041	17.175	17.146	17.264	15.955	15.55	16.931	16.702	16.796	16.865	16.702	17.501	17.056	17.081	17.124	17.205	15.921	15.518	16.812	17.173	17.111	17.441	17.437	17.771	17.301	17.464	17.543	17.627	16.213	15.798	17.486	0.009	0.01	0.018	0.04	0.078	0.051	0.057	0.042	0.044	0.015	0.01	0.053	0.01	0.012	0.021	0.046	0.087	0.06	0.062	0.049	0.049	0.017	0.011	0.057	0.007	0.008	0.014	0.033	0.048	0.035	0.04	0.033	0.033	0.013	0.009	0.041	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
57224	5421	136.390223429	37.5637179462	15.856	16.038	15.809	15.722	16.876	16.249	16.323	16.323	16.219	15.607	15.046	15.735	15.814	15.998	15.749	15.663	16.944	16.24	16.304	16.273	16.156	15.565	15.015	15.626	16.788	16.837	16.719	16.659	17.536	17.082	17.111	17.142	17.076	16.438	15.876	16.647	0.01	0.012	0.016	0.027	0.051	0.03	0.033	0.027	0.026	0.015	0.01	0.035	0.014	0.016	0.021	0.036	0.075	0.041	0.045	0.036	0.033	0.019	0.012	0.045	0.008	0.01	0.011	0.017	0.03	0.022	0.024	0.02	0.02	0.013	0.009	0.022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50222	18101	257.567641348	72.4133841191	16.403	16.598	16.335	16.172	17.21	16.807	16.759	16.944	16.761	16.507	15.88	16.4	16.361	16.456	16.16	16.009	17.046	16.757	16.529	16.931	16.75	16.215	15.803	16.323	17.603	17.716	17.529	17.505	18.059	17.899	17.919	17.844	17.818	17.722	17.205	17.597	0.014	0.016	0.02	0.031	0.08	0.049	0.044	0.049	0.047	0.032	0.015	0.056	0.024	0.025	0.031	0.048	0.125	0.083	0.064	0.087	0.081	0.043	0.025	0.097	0.014	0.017	0.018	0.031	0.057	0.045	0.044	0.039	0.043	0.033	0.019	0.05	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
57270	11454	151.845557816	38.9702929519	14.819	15.084	14.758	14.709	15.885	15.508	15.51	15.246	15.343	15.164	14.302	14.766	14.786	15.082	14.762	14.733	15.789	15.443	15.428	15.185	15.338	15.26	14.245	14.846	18.254	18.544	18.226	18.115	19.378	18.815	18.866	18.812	18.688	18.412	17.93	18.209	0.013	0.016	0.021	0.037	0.065	0.047	0.052	0.032	0.035	0.031	0.015	0.047	0.02	0.025	0.034	0.061	0.092	0.068	0.075	0.046	0.053	0.053	0.022	0.08	0.023	0.032	0.033	0.055	0.123	0.079	0.087	0.068	0.063	0.05	0.034	0.078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42727	19838	257.449153423	26.174802348	19.083	19.233	19.126	19.136	21.087	20.654	20.138	19.72	19.722	18.258	18.511	19.285	19.083	19.233	19.126	19.136	21.087	20.654	20.138	19.72	19.722	18.258	18.511	19.285	19.078	19.227	19.092	19.07	21.027	20.614	20.217	19.729	19.722	18.222	18.5	19.372	0.039	0.047	0.06	0.101	0.152	0.138	0.195	0.134	0.135	0.035	0.023	0.131	0.039	0.047	0.06	0.101	0.152	0.138	0.195	0.134	0.135	0.035	0.023	0.131	0.044	0.052	0.066	0.11	0.164	0.153	0.239	0.154	0.154	0.038	0.026	0.162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47116	20770	217.082411303	47.7968456316	19.153	19.564	19.51	19.076	19.776	19.843	19.495	19.931	19.779	19.364	18.56	20.53	19.129	19.541	19.444	18.975	19.743	19.896	19.524	19.826	19.763	19.322	18.553	20.309	19.182	19.575	19.597	19.017	19.805	19.789	19.615	19.909	19.804	19.356	18.594	20.16	0.045	0.059	0.084	0.135	0.18	0.203	0.152	0.174	0.147	0.105	0.053	0.597	0.049	0.063	0.088	0.138	0.195	0.237	0.173	0.177	0.161	0.113	0.058	0.547	0.042	0.053	0.08	0.112	0.164	0.171	0.151	0.152	0.134	0.093	0.049	0.372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48251	13271	139.571828286	54.5760343832	19.381	20.085	19.657	19.222	20.486	20.483	20.607	20.505	20.071	19.582	18.814	18.903	19.301	20.043	19.791	19.147	20.41	20.483	20.585	20.524	20.079	19.646	18.804	18.956	19.42	20.083	19.545	19.385	20.547	20.501	20.653	20.496	20.283	19.71	18.875	19.023	0.083	0.151	0.154	0.181	0.12	0.161	0.373	0.393	0.272	0.154	0.04	0.153	0.084	0.158	0.19	0.184	0.121	0.175	0.397	0.435	0.297	0.177	0.043	0.175	0.066	0.116	0.106	0.158	0.097	0.126	0.297	0.298	0.253	0.133	0.033	0.129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54425	6341	38.324481453	33.4980977485	16.493	16.739	16.289	16.05	16.643	16.05	17.348	17.05	16.901	16.834	15.196	17.245	16.843	17.035	16.157	15.951	15.969	15.426	17.356	16.671	17.063	17.114	15.209	99.0	18.279	18.493	18.622	18.487	18.625	17.964	18.868	19.04	18.722	18.481	16.711	18.733	0.052	0.067	0.059	0.093	0.124	0.076	0.252	0.154	0.124	0.126	0.027	0.327	0.148	0.172	0.111	0.175	0.127	0.081	0.481	0.198	0.265	0.321	0.054	99.0	0.029	0.04	0.051	0.089	0.093	0.056	0.124	0.121	0.083	0.067	0.016	0.129	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
49236	41419	284.2566585	57.2037403667	13.121	12.521	11.798	11.544	14.136	13.938	13.715	12.983	12.819	12.054	11.639	11.418	13.121	12.521	11.798	11.544	14.136	13.938	13.715	12.983	12.819	12.054	11.639	11.418	13.497	12.666	12.028	11.746	14.252	14.057	13.835	13.098	12.931	12.172	11.772	11.565	0.002	0.001	0.001	0.001	0.007	0.006	0.005	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.007	0.006	0.005	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.004	0.004	0.004	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
54425	17036	39.3827822451	34.042529475	15.896	16.08	15.883	15.828	16.995	16.402	16.483	16.326	16.299	15.507	15.113	15.954	15.869	16.083	15.855	15.778	16.868	16.409	16.402	16.334	16.236	15.494	15.099	15.981	16.981	17.043	17.034	16.961	17.588	17.354	17.175	17.321	17.295	16.429	16.076	17.027	0.013	0.017	0.017	0.033	0.081	0.05	0.055	0.039	0.035	0.018	0.012	0.043	0.018	0.024	0.024	0.044	0.1	0.069	0.07	0.054	0.045	0.024	0.016	0.063	0.01	0.013	0.013	0.023	0.038	0.034	0.03	0.029	0.026	0.014	0.01	0.029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48261	5231	211.241343372	53.6910226173	16.77	16.902	17.353	17.415	16.761	16.495	17.02	17.2	16.933	17.347	15.309	17.647	16.76	16.895	17.359	17.384	16.763	16.464	17.007	17.182	16.931	17.354	15.302	17.625	17.408	17.391	17.919	17.91	17.401	17.028	17.59	17.603	17.551	17.777	16.066	18.045	0.026	0.03	0.054	0.133	0.064	0.051	0.084	0.082	0.06	0.091	0.014	0.204	0.026	0.031	0.056	0.134	0.066	0.051	0.085	0.083	0.062	0.095	0.014	0.206	0.011	0.011	0.018	0.038	0.026	0.021	0.032	0.027	0.024	0.029	0.009	0.054	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
48261	14862	210.724825007	54.5230198618	18.281	18.396	18.27	17.89	17.743	17.8	17.409	18.295	18.379	18.172	17.437	18.177	18.628	18.653	18.193	17.668	17.351	17.462	16.833	18.188	18.543	17.901	17.517	18.233	19.676	19.468	19.977	19.831	19.563	19.399	19.165	19.364	19.503	19.456	19.168	20.244	0.091	0.106	0.114	0.185	0.136	0.147	0.106	0.199	0.201	0.173	0.081	0.296	0.217	0.226	0.183	0.26	0.162	0.179	0.104	0.302	0.396	0.229	0.149	0.538	0.066	0.059	0.107	0.215	0.147	0.134	0.111	0.111	0.116	0.115	0.083	0.385	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
48261	15357	210.933481493	54.4882461506	16.567	16.158	16.142	16.094	16.105	15.936	15.851	15.95	16.022	16.366	15.299	16.913	16.534	15.998	15.878	15.801	15.929	15.615	15.599	15.666	15.825	16.108	15.078	18.94	18.692	18.668	18.996	18.786	18.663	18.48	18.613	18.434	18.598	18.76	18.079	18.692	0.065	0.044	0.054	0.118	0.116	0.096	0.094	0.08	0.082	0.117	0.04	0.32	0.099	0.058	0.067	0.141	0.152	0.107	0.113	0.093	0.105	0.142	0.051	3.249	0.03	0.032	0.046	0.085	0.082	0.074	0.084	0.058	0.06	0.071	0.037	0.099	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
48261	15639	210.663679545	54.4846825713	17.924	18.173	18.249	17.511	18.213	17.799	18.659	18.669	18.113	18.209	16.919	17.86	17.863	18.133	18.149	17.389	18.197	17.819	18.515	18.763	18.173	18.185	16.938	17.849	18.622	18.75	18.942	18.946	18.723	18.281	18.843	18.826	18.782	18.832	17.428	18.946	0.06	0.078	0.101	0.118	0.19	0.133	0.303	0.255	0.142	0.162	0.046	0.199	0.064	0.086	0.105	0.12	0.214	0.154	0.302	0.315	0.171	0.18	0.053	0.225	0.027	0.033	0.043	0.096	0.072	0.052	0.085	0.07	0.063	0.068	0.02	0.119	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
48261	15640	210.663129235	54.4834920062	16.97	17.066	16.986	16.582	16.708	16.659	17.416	17.062	17.022	16.983	16.417	16.499	16.76	17.3	16.703	16.167	16.32	16.369	17.821	17.308	17.38	16.812	16.327	16.029	18.388	18.353	18.39	18.269	18.296	18.278	18.354	18.264	18.261	18.443	18.034	18.353	0.048	0.053	0.061	0.096	0.091	0.086	0.181	0.108	0.099	0.099	0.055	0.11	0.072	0.116	0.085	0.119	0.113	0.114	0.461	0.237	0.245	0.151	0.091	0.13	0.022	0.024	0.027	0.053	0.051	0.053	0.058	0.045	0.041	0.049	0.033	0.07	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
48261	16033	210.600635957	54.459937413	15.755	15.763	15.718	16.145	16.069	15.453	16.208	15.655	15.663	15.469	15.142	15.696	15.884	15.987	15.802	18.187	16.144	15.268	17.206	15.414	15.734	15.187	15.267	15.686	19.146	19.062	19.154	19.363	19.507	19.238	19.076	19.053	19.031	19.071	19.181	19.065	0.043	0.041	0.052	0.176	0.134	0.071	0.153	0.075	0.075	0.065	0.046	0.144	0.08	0.081	0.093	1.887	0.232	0.093	0.603	0.094	0.127	0.08	0.083	0.234	0.042	0.042	0.052	0.141	0.143	0.117	0.104	0.085	0.077	0.083	0.083	0.132	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
48261	16155	210.605459048	54.4545816638	17.088	17.312	17.19	16.896	16.684	16.672	16.823	17.23	17.012	17.131	15.896	17.075	17.136	17.74	17.241	16.583	16.182	16.637	16.955	17.963	16.916	16.988	16.038	17.044	18.886	18.916	19.197	19.167	18.834	18.612	19.072	19.055	19.124	19.193	17.605	19.332	0.061	0.075	0.083	0.146	0.1	0.098	0.118	0.143	0.111	0.129	0.039	0.212	0.107	0.184	0.149	0.185	0.106	0.154	0.219	0.457	0.169	0.188	0.074	0.35	0.034	0.038	0.054	0.118	0.079	0.069	0.104	0.085	0.084	0.092	0.024	0.168	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
48261	16191	211.396708037	54.4618770137	16.888	16.775	17.15	16.824	17.479	17.115	17.088	17.112	17.201	17.185	15.762	16.971	17.184	16.766	17.355	16.796	18.335	17.523	17.279	17.464	17.392	17.465	15.714	16.685	18.83	18.84	19.027	19.072	19.076	18.826	19.021	18.918	19.011	19.103	17.905	19.074	0.025	0.023	0.039	0.066	0.105	0.077	0.077	0.065	0.067	0.068	0.018	0.094	0.055	0.038	0.079	0.109	0.384	0.181	0.15	0.147	0.131	0.145	0.027	0.122	0.033	0.036	0.046	0.107	0.1	0.085	0.101	0.077	0.077	0.086	0.03	0.133	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
48261	16976	211.04585891	54.4226472923	17.221	17.202	17.847	17.74	17.027	16.755	17.3	17.448	17.388	17.688	15.667	17.879	17.358	17.362	18.268	18.035	17.076	16.882	17.402	17.622	17.615	17.916	15.769	18.255	17.306	17.256	17.88	17.82	17.159	16.893	17.364	17.503	17.46	17.759	15.795	17.938	0.01	0.011	0.019	0.037	0.024	0.021	0.032	0.028	0.025	0.032	0.007	0.053	0.012	0.013	0.029	0.05	0.027	0.025	0.036	0.034	0.032	0.041	0.009	0.078	0.01	0.01	0.017	0.033	0.025	0.022	0.03	0.026	0.024	0.03	0.008	0.047	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
48261	17396	211.046884287	54.4216856767	15.856	15.764	16.416	16.364	15.708	15.395	16.039	16.26	16.07	16.377	14.124	16.508	15.89	15.747	16.421	16.392	15.64	15.314	16.185	16.292	16.006	16.429	14.088	16.538	16.654	16.487	17.306	17.184	16.636	16.403	16.804	17.048	16.93	17.286	14.905	17.427	0.009	0.009	0.019	0.04	0.023	0.018	0.033	0.031	0.025	0.033	0.005	0.058	0.017	0.015	0.033	0.074	0.037	0.028	0.064	0.055	0.04	0.061	0.007	0.108	0.007	0.007	0.011	0.021	0.018	0.017	0.022	0.02	0.017	0.022	0.005	0.033	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
48261	17416	210.567975854	54.4361719002	16.086	16.152	16.369	15.663	15.865	15.893	16.362	15.973	16.035	16.019	15.505	15.907	16.288	16.505	16.886	15.36	16.012	16.544	99.0	16.224	16.15	16.057	16.105	15.829	18.985	18.978	18.917	18.793	19.209	19.2	18.955	18.956	19.077	19.036	18.686	18.777	0.045	0.047	0.074	0.088	0.087	0.085	0.14	0.08	0.083	0.085	0.05	0.136	0.102	0.116	0.223	0.124	0.183	0.271	99.0	0.179	0.167	0.16	0.16	0.237	0.037	0.04	0.042	0.085	0.109	0.114	0.094	0.079	0.081	0.081	0.055	0.103	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
48261	17638	211.133647966	54.4238095906	18.688	18.613	19.544	18.736	18.768	18.316	18.638	19.014	18.936	19.079	17.118	20.742	18.703	18.602	19.54	18.658	18.848	18.232	18.635	19.014	18.797	19.056	17.077	19.959	18.971	18.821	19.573	19.233	18.94	18.477	19.135	19.393	19.308	19.426	17.308	20.126	0.062	0.063	0.168	0.184	0.192	0.134	0.182	0.202	0.173	0.203	0.032	1.466	0.07	0.069	0.186	0.19	0.23	0.137	0.201	0.224	0.169	0.221	0.034	0.794	0.037	0.036	0.075	0.125	0.103	0.073	0.129	0.129	0.109	0.125	0.02	0.357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48261	17704	210.545106579	54.3085101042	17.804	17.733	17.914	17.759	17.629	17.442	17.61	17.637	17.855	18.197	16.357	18.167	17.715	17.695	17.752	17.557	17.59	17.394	17.481	17.477	17.714	18.219	16.284	17.938	18.576	18.422	18.988	19.037	18.661	18.229	18.65	18.763	18.664	18.989	17.076	19.153	0.044	0.044	0.061	0.122	0.094	0.081	0.096	0.082	0.093	0.133	0.023	0.218	0.06	0.061	0.078	0.15	0.132	0.112	0.124	0.103	0.12	0.199	0.031	0.262	0.026	0.025	0.044	0.104	0.07	0.051	0.072	0.066	0.057	0.077	0.016	0.143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48261	18793	210.580883611	54.4457758944	16.992	16.995	16.606	16.312	16.56	16.233	17.036	16.352	17.2	16.522	16.29	16.732	17.982	18.289	16.858	16.711	16.227	15.693	17.563	16.139	17.641	16.315	15.854	21.237	19.232	19.27	19.237	19.131	19.621	19.193	19.323	19.238	19.213	19.043	18.945	19.216	0.077	0.077	0.068	0.119	0.124	0.089	0.196	0.086	0.182	0.102	0.077	0.216	0.331	0.421	0.148	0.294	0.154	0.088	0.527	0.117	0.458	0.141	0.087	23.564	0.045	0.051	0.056	0.114	0.157	0.113	0.13	0.1	0.091	0.081	0.069	0.152	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
48261	20863	211.121866564	54.3980424116	15.975	15.879	16.751	16.671	15.908	15.542	16.119	16.393	16.216	16.632	14.24	16.934	16.033	15.963	16.828	16.789	15.863	15.643	16.183	16.554	16.306	16.714	14.292	17.109	16.336	16.225	17.119	17.105	16.286	15.902	16.456	16.715	16.539	16.969	14.631	17.256	0.005	0.006	0.011	0.022	0.014	0.012	0.018	0.017	0.014	0.02	0.004	0.036	0.007	0.007	0.015	0.032	0.016	0.015	0.023	0.024	0.018	0.026	0.004	0.055	0.005	0.006	0.01	0.02	0.015	0.012	0.017	0.016	0.013	0.018	0.004	0.029	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
48261	21749	211.121466728	54.3967488833	13.936	13.665	14.646	14.47	14.016	13.673	14.052	14.356	14.208	14.546	12.155	14.732	13.915	13.651	14.612	14.433	14.005	13.656	14.033	14.339	14.198	14.516	12.139	14.691	15.518	15.113	16.22	16.121	15.537	15.336	15.507	15.793	15.655	16.026	13.786	16.382	0.003	0.003	0.007	0.013	0.009	0.007	0.01	0.01	0.008	0.011	0.002	0.021	0.003	0.003	0.007	0.014	0.01	0.008	0.011	0.011	0.009	0.012	0.002	0.023	0.004	0.003	0.006	0.009	0.01	0.009	0.011	0.01	0.008	0.01	0.003	0.015	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
48261	23718	210.805334577	54.5946452274	16.024	16.006	16.379	16.206	15.916	15.971	15.866	16.225	16.189	16.044	15.067	16.111	16.178	16.152	16.938	15.838	15.458	17.248	15.962	16.58	17.526	16.006	15.127	15.529	18.582	18.586	18.937	18.925	18.615	18.287	18.606	18.579	18.662	18.798	17.464	18.854	0.029	0.028	0.05	0.097	0.062	0.064	0.061	0.07	0.065	0.059	0.023	0.11	0.077	0.07	0.193	0.159	0.091	0.438	0.144	0.209	0.495	0.127	0.054	0.148	0.027	0.029	0.043	0.095	0.067	0.054	0.071	0.058	0.058	0.067	0.022	0.11	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
45550	40406	262.770286553	40.8732762167	17.14	17.628	16.954	16.88	18.907	18.676	18.881	18.101	18.055	17.473	15.823	16.865	17.14	17.628	16.954	16.88	18.907	18.676	18.881	18.101	18.055	17.473	15.823	16.865	17.184	17.659	17.015	16.949	18.949	18.714	18.863	18.117	18.106	17.508	15.964	16.937	0.01	0.016	0.011	0.019	0.097	0.082	0.1	0.04	0.038	0.024	0.01	0.024	0.01	0.016	0.011	0.019	0.097	0.082	0.1	0.04	0.038	0.024	0.01	0.024	0.01	0.015	0.011	0.017	0.085	0.072	0.083	0.036	0.035	0.023	0.011	0.022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53687	16061	18.6786295496	29.7834437064	14.49	12.779	12.412	12.112	13.584	13.163	13.052	12.544	12.493	12.199	12.038	11.952	14.489	12.778	12.412	12.112	13.583	13.163	13.052	12.542	12.493	12.198	12.038	11.951	17.432	17.19	16.837	16.598	18.463	18.175	17.949	17.542	17.378	16.963	16.879	16.827	0.004	0.001	0.001	0.001	0.004	0.003	0.003	0.002	0.002	0.001	0.001	0.002	0.005	0.001	0.001	0.002	0.005	0.003	0.003	0.002	0.002	0.001	0.001	0.002	0.01	0.008	0.008	0.013	0.059	0.046	0.038	0.023	0.022	0.014	0.014	0.022	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
53687	16418	18.6795595474	29.7849568222	13.887	12.229	11.875	11.695	13.16	12.783	12.644	12.153	12.065	11.759	11.65	11.587	13.919	12.235	11.881	11.7	13.166	12.789	12.652	12.158	12.069	11.765	11.654	11.591	16.86	15.744	15.417	15.522	16.923	16.594	16.394	16.075	15.744	15.437	15.617	15.468	0.003	0.001	0.001	0.001	0.003	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.007	0.003	0.003	0.006	0.019	0.015	0.014	0.008	0.008	0.006	0.006	0.009	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
53687	16503	18.6786226105	29.7851061264	14.233	12.92	12.548	12.375	13.865	13.5	13.355	12.86	12.767	12.457	12.351	12.282	14.233	12.92	12.548	12.375	13.865	13.5	13.355	12.86	12.767	12.457	12.351	12.282	14.595	13.463	13.084	12.817	14.264	13.87	13.76	13.246	13.186	12.877	12.732	12.661	0.003	0.001	0.001	0.001	0.004	0.003	0.003	0.002	0.002	0.001	0.001	0.002	0.003	0.001	0.001	0.001	0.004	0.003	0.003	0.002	0.002	0.001	0.001	0.002	0.002	0.001	0.001	0.001	0.004	0.003	0.003	0.002	0.002	0.001	0.001	0.002	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
53687	21060	18.7884964155	30.3407876532	13.681	12.504	12.58	11.593	13.738	13.596	13.396	12.7	12.577	12.008	11.728	11.452	13.673	12.503	12.574	11.591	13.731	13.595	13.394	12.698	12.576	12.007	11.726	11.451	15.539	15.732	15.272	14.922	17.144	17.101	16.861	16.285	15.953	15.337	15.193	14.874	0.002	0.001	0.001	0.001	0.005	0.004	0.004	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.002	0.001	0.005	0.004	0.004	0.002	0.002	0.001	0.001	0.001	0.003	0.006	0.005	0.005	0.023	0.023	0.02	0.011	0.01	0.006	0.006	0.007	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
53687	26496	18.7886815481	30.3387547104	13.213	11.807	11.961	10.908	13.042	12.879	12.685	11.986	11.867	11.301	11.025	10.75	13.213	11.807	11.961	10.908	13.041	12.88	12.684	11.985	11.866	11.301	11.025	10.75	17.631	18.119	16.937	16.487	19.576	19.659	19.586	18.804	18.607	17.861	17.187	16.811	0.001	0.001	0.001	0.001	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.012	0.018	0.01	0.012	0.144	0.153	0.142	0.062	0.057	0.027	0.016	0.021	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
